Order ID,Order Date,Ship Date,Customer ID,Product ID,Quantity,Unit Price,Discount,Sales,Profit,Profit Margin_x,Discount Amount,Revenue,Cost,Average Unit Price,Order Size Category,Shipping Days,Shipping Category,Order Year,Order Month,Order Quarter,Product Name,Category,Sub-Category,Product Level,Total Sales_x,Total Profit_x,Total Quantity,Total Orders_x,Avg Sales per Order,Profit Margin_y,Customer Name,Segment,Region,Total Sales_y,Total Profit_y,Total Orders_y,First Order,Last Order,Avg Order Value,Customer Lifetime Days,Customer Tier,Date,Year,Month,MonthName,Month-Year,Quarter,Day of Week,Week of Year,Is Weekend,Day of Month,Days in Month,Quarter Name,Year-Quarter,Target Sales,Target Date,Target Month-Year,Target Quarter,Target Year-Quarter
O00048,2023-11-26,2023-11-28,C0022,P0003,9,219.92,0.1,1781.35,329.26,0.1848373424649844,178.135,1959.485,1452.09,197.9277777777778,Large,2,Same Day,2023,11,4,Chairs - P0003,Furniture,Chairs,Furniture > Chairs,71870.99,12311.31,275,55,1306.745272727273,0.1712973482068356,Customer C0022,Home Office,East,22229.56,3694.21,20,2022-05-21,2024-12-13,1111.478,937,Platinum,2023-11-26,2023,11,Nov,Nov-2023,4,Sunday,47,True,26,30,Q4,2023-Q4,14647.69,2023-11-01,Nov-2023,4,2023-Q4
O00049,2022-05-06,2022-05-07,C0039,P0004,8,407.57,0.3,2282.39,317.42,0.1390735150434413,684.717,2967.107,1964.97,285.29875,Large,1,Same Day,2022,5,2,Computers - P0004,Technology,Computers,Technology > Computers,48206.93,8209.68,217,41,1175.778780487805,0.1703008260430606,Customer C0039,Consumer,West,21574.14,3808.14,20,2022-03-13,2024-09-18,1078.707,920,Platinum,2022-05-06,2022,5,May,May-2022,2,Friday,18,False,6,31,Q2,2022-Q2,22531.85,2022-05-01,May-2022,2,2022-Q2
O00050,2024-08-11,2024-08-16,C0021,P0001,5,455.28,0.0,2276.4,243.54,0.1069847127042699,0.0,2276.4,2032.86,455.28,Large,5,Fast,2024,8,3,Paper - P0001,Office Supplies,Paper,Office Supplies > Paper,76224.9,14532.46,324,52,1465.863461538461,0.1906523983632645,Customer C0021,Corporate,East,26079.16,4846.65,20,2022-02-24,2024-10-04,1303.958,953,Platinum,2024-08-11,2024,8,Aug,Aug-2024,3,Sunday,32,True,11,31,Q3,2024-Q3,12857.52,2024-08-01,Aug-2024,3,2024-Q3
O00051,2023-02-01,2023-02-02,C0036,P0016,4,225.01,0.3,630.03,87.03,0.1381362792247988,189.009,819.039,543.0,157.5075,Medium,1,Same Day,2023,2,1,Chairs - P0016,Furniture,Chairs,Furniture > Chairs,79145.34,13159.02,339,53,1493.308301886792,0.1662639897686964,Customer C0036,Corporate,East,51399.27,9523.64,35,2022-01-31,2024-12-29,1468.550571428571,1063,Platinum,2023-02-01,2023,2,Feb,Feb-2023,1,Wednesday,5,False,1,28,Q1,2023-Q1,25378.46,2023-02-01,Feb-2023,1,2023-Q1
O00052,2022-05-21,2022-05-24,C0037,P0016,4,166.3,0.1,598.68,106.38,0.1776909200240529,59.86799999999999,658.548,492.3,149.67,Medium,3,Fast,2022,5,2,Chairs - P0016,Furniture,Chairs,Furniture > Chairs,79145.34,13159.02,339,53,1493.308301886792,0.1662639897686964,Customer C0037,Corporate,West,21279.66,3146.26,17,2022-02-07,2024-12-14,1251.744705882353,1041,Platinum,2022-05-21,2022,5,May,May-2022,2,Saturday,20,True,21,31,Q2,2022-Q2,18966.38,2022-05-01,May-2022,2,2022-Q2
O00053,2024-12-15,2024-12-17,C0016,P0012,9,220.36,0.0,1983.24,442.48,0.2231096589419334,0.0,1983.24,1540.76,220.36,Large,2,Same Day,2024,12,4,Computers - P0012,Technology,Computers,Technology > Computers,60341.52,10446.23,258,51,1183.167058823529,0.1731184431548957,Customer C0016,Home Office,West,23057.41,3793.82,16,2022-08-14,2024-12-20,1441.088125,859,Platinum,2024-12-15,2024,12,Dec,Dec-2024,4,Sunday,50,True,15,31,Q4,2024-Q4,15523.39,2024-12-01,Dec-2024,4,2024-Q4
O00054,2024-06-03,2024-06-05,C0027,P0020,4,149.32,0.3,418.1,119.46,0.2857211193494379,125.43,543.53,298.64,104.525,Small,2,Same Day,2024,6,2,Tables - P0020,Furniture,Tables,Furniture > Tables,80440.95,13946.92,367,59,1363.40593220339,0.17338084644699,Customer C0027,Home Office,East,20272.14,3260.94,19,2022-01-02,2024-10-18,1066.954736842105,1020,Platinum,2024-06-03,2024,6,Jun,Jun-2024,2,Monday,23,False,3,30,Q2,2024-Q2,23652.34,2024-06-01,Jun-2024,2,2024-Q2
O00055,2022-01-26,2022-01-30,C0041,P0005,8,175.14,0.3,980.78,185.88,0.1895226248496095,294.234,1275.014,794.9,122.5975,Medium,4,Fast,2022,1,1,Accessories - P0005,Technology,Accessories,Technology > Accessories,43983.62,7814.66,206,34,1293.635882352941,0.1776720515500998,Customer C0041,Corporate,Central,31547.33,5387.96,28,2022-01-09,2024-12-11,1126.690357142857,1067,Platinum,2022-01-26,2022,1,Jan,Jan-2022,1,Wednesday,4,False,26,31,Q1,2022-Q1,21470.58,2022-01-01,Jan-2022,1,2022-Q1
O00056,2024-11-18,2024-11-23,C0014,P0006,10,213.84,0.1,1924.56,563.79,0.2929448809078439,192.456,2117.016,1360.77,192.456,Large,5,Fast,2024,11,4,Phones - P0006,Technology,Phones,Technology > Phones,60829.13,10935.28,276,47,1294.236808510638,0.1797704487964895,Customer C0014,Corporate,Central,27876.88,6040.190000000001,21,2022-04-16,2024-12-23,1327.470476190476,982,Platinum,2024-11-18,2024,11,Nov,Nov-2024,4,Monday,47,False,18,30,Q4,2024-Q4,10002.69,2024-11-01,Nov-2024,4,2024-Q4
O00057,2023-09-06,2023-09-11,C0035,P0002,5,481.97,0.1,2168.87,485.99,0.2240752096713957,216.887,2385.757,1682.88,433.774,Large,5,Fast,2023,9,3,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0035,Consumer,West,27929.79,4493.94,22,2022-01-30,2024-08-21,1269.535909090909,934,Platinum,2023-09-06,2023,9,Sep,Sep-2023,3,Wednesday,36,False,6,30,Q3,2023-Q3,24141.73,2023-09-01,Sep-2023,3,2023-Q3
O00058,2022-09-27,2022-09-29,C0049,P0006,4,361.89,0.0,1447.56,175.46,0.1212108651800271,0.0,1447.56,1272.1,361.89,Medium,2,Same Day,2022,9,3,Phones - P0006,Technology,Phones,Technology > Phones,60829.13,10935.28,276,47,1294.236808510638,0.1797704487964895,Customer C0049,Corporate,East,32460.46,5852.15,20,2022-03-31,2024-09-27,1623.023,911,Platinum,2022-09-27,2022,9,Sep,Sep-2022,3,Tuesday,39,False,27,30,Q3,2022-Q3,14214.1,2022-09-01,Sep-2022,3,2022-Q3
O00059,2024-12-19,2024-12-24,C0032,P0019,9,37.71,0.0,339.39,99.83,0.294145378473143,0.0,339.39,239.56,37.71,Small,5,Fast,2024,12,4,Binders - P0019,Office Supplies,Binders,Office Supplies > Binders,80274.74,13956.47,332,63,1274.202222222222,0.1738588004146759,Customer C0032,Home Office,South,22746.76,3612.11,20,2022-01-23,2024-12-19,1137.338,1061,Platinum,2024-12-19,2024,12,Dec,Dec-2024,4,Thursday,51,False,19,31,Q4,2024-Q4,10937.04,2024-12-01,Dec-2024,4,2024-Q4
O00060,2023-04-18,2023-04-19,C0007,P0014,6,217.3,0.2,1043.04,124.81,0.1196598404663292,208.608,1251.648,918.23,173.84,Medium,1,Same Day,2023,4,2,Computers - P0014,Technology,Computers,Technology > Computers,62081.0,10241.83,323,58,1070.362068965517,0.1649752742384949,Customer C0007,Consumer,East,35912.25,5262.559999999999,21,2022-01-21,2024-10-26,1710.107142857143,1009,Platinum,2023-04-18,2023,4,Apr,Apr-2023,2,Tuesday,16,False,18,30,Q2,2023-Q2,18150.86,2023-04-01,Apr-2023,2,2023-Q2
O00061,2022-12-22,2022-12-26,C0020,P0017,3,455.97,0.2,1094.33,240.95,0.2201803843447589,218.866,1313.196,853.3799999999999,364.7766666666666,Medium,4,Fast,2022,12,4,Phones - P0017,Technology,Phones,Technology > Phones,69565.04000000001,11482.1,285,55,1264.818909090909,0.1650556083918014,Customer C0020,Corporate,Central,26169.32,5918.53,14,2022-01-13,2024-12-15,1869.237142857143,1067,Platinum,2022-12-22,2022,12,Dec,Dec-2022,4,Thursday,51,False,22,31,Q4,2022-Q4,26682.89,2022-12-01,Dec-2022,4,2022-Q4
O00062,2024-03-19,2024-03-24,C0017,P0002,7,274.85,0.1,1731.56,513.26,0.2964147935965257,173.156,1904.716,1218.3,247.3657142857143,Large,5,Fast,2024,3,1,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0017,Consumer,South,26082.04,4253.18,22,2022-04-06,2024-12-18,1185.547272727273,987,Platinum,2024-03-19,2024,3,Mar,Mar-2024,1,Tuesday,12,False,19,31,Q1,2024-Q1,22956.35,2024-03-01,Mar-2024,1,2024-Q1
O00063,2024-03-06,2024-03-09,C0045,P0020,8,136.19,0.3,762.66,53.55,0.07021477460467311,228.798,991.458,709.11,95.3325,Medium,3,Fast,2024,3,1,Tables - P0020,Furniture,Tables,Furniture > Tables,80440.95,13946.92,367,59,1363.40593220339,0.17338084644699,Customer C0045,Home Office,South,23062.34,3306.89,17,2022-01-22,2024-12-15,1356.608235294118,1058,Platinum,2024-03-06,2024,3,Mar,Mar-2024,1,Wednesday,10,False,6,31,Q1,2024-Q1,17156.28,2024-03-01,Mar-2024,1,2024-Q1
O00064,2024-03-04,2024-03-08,C0034,P0006,4,197.43,0.0,789.72,183.26,0.2320569315706833,0.0,789.72,606.46,197.43,Medium,4,Fast,2024,3,1,Phones - P0006,Technology,Phones,Technology > Phones,60829.13,10935.28,276,47,1294.236808510638,0.1797704487964895,Customer C0034,Consumer,West,30602.7,5852.46,23,2022-01-10,2024-09-16,1330.552173913044,980,Platinum,2024-03-04,2024,3,Mar,Mar-2024,1,Monday,10,False,4,31,Q1,2024-Q1,12458.41,2024-03-01,Mar-2024,1,2024-Q1
O00065,2023-04-12,2023-04-17,C0034,P0007,6,196.54,0.3,825.47,244.22,0.295855694331714,247.641,1073.111,581.25,137.5783333333333,Medium,5,Fast,2023,4,2,Computers - P0007,Technology,Computers,Technology > Computers,75335.8,12068.37,316,60,1255.596666666667,0.1601943564679741,Customer C0034,Consumer,West,30602.7,5852.46,23,2022-01-10,2024-09-16,1330.552173913044,980,Platinum,2023-04-12,2023,4,Apr,Apr-2023,2,Wednesday,15,False,12,30,Q2,2023-Q2,18150.86,2023-04-01,Apr-2023,2,2023-Q2
O00066,2024-11-22,2024-11-25,C0013,P0006,5,211.44,0.2,845.76,61.38,0.07257377979568673,169.152,1014.912,784.38,169.152,Medium,3,Fast,2024,11,4,Phones - P0006,Technology,Phones,Technology > Phones,60829.13,10935.28,276,47,1294.236808510638,0.1797704487964895,Customer C0013,Consumer,West,33033.09,5206.34,18,2022-01-20,2024-11-22,1835.171666666666,1037,Platinum,2024-11-22,2024,11,Nov,Nov-2024,4,Friday,47,False,22,30,Q4,2024-Q4,10002.69,2024-11-01,Nov-2024,4,2024-Q4
O00067,2022-03-31,2022-04-04,C0031,P0012,2,420.95,0.3,589.33,104.34,0.1770485127178321,176.799,766.129,484.99,294.665,Medium,4,Fast,2022,3,1,Computers - P0012,Technology,Computers,Technology > Computers,60341.52,10446.23,258,51,1183.167058823529,0.1731184431548957,Customer C0031,Corporate,East,19553.04,3808.39,19,2022-02-11,2024-11-19,1029.107368421053,1012,Platinum,2022-03-31,2022,3,Mar,Mar-2022,1,Thursday,13,False,31,31,Q1,2022-Q1,26939.38,2022-03-01,Mar-2022,1,2022-Q1
O00068,2024-03-22,2024-03-24,C0049,P0008,10,353.99,0.2,2831.92,559.94,0.1977245119918642,566.384,3398.304,2271.98,283.192,Large,2,Same Day,2024,3,1,Phones - P0008,Technology,Phones,Technology > Phones,72995.87,13795.03,308,53,1377.280566037736,0.1889837055164902,Customer C0049,Corporate,East,32460.46,5852.15,20,2022-03-31,2024-09-27,1623.023,911,Platinum,2024-03-22,2024,3,Mar,Mar-2024,1,Friday,12,False,22,31,Q1,2024-Q1,12458.41,2024-03-01,Mar-2024,1,2024-Q1
O00069,2022-05-11,2022-05-15,C0046,P0020,7,345.23,0.2,1933.29,440.38,0.2277878642107496,386.658,2319.948,1492.91,276.1842857142857,Large,4,Fast,2022,5,2,Tables - P0020,Furniture,Tables,Furniture > Tables,80440.95,13946.92,367,59,1363.40593220339,0.17338084644699,Customer C0046,Consumer,West,20606.83,3354.77,15,2022-03-27,2024-12-05,1373.788666666667,984,Platinum,2022-05-11,2022,5,May,May-2022,2,Wednesday,19,False,11,31,Q2,2022-Q2,18966.38,2022-05-01,May-2022,2,2022-Q2
O00070,2022-02-06,2022-02-09,C0001,P0005,6,408.56,0.3,1715.95,362.57,0.2112940353739911,514.785,2230.735,1353.38,285.9916666666667,Large,3,Fast,2022,2,1,Accessories - P0005,Technology,Accessories,Technology > Accessories,43983.62,7814.66,206,34,1293.635882352941,0.1776720515500998,Customer C0001,Home Office,West,27764.04,5283.95,22,2022-02-06,2024-11-27,1262.001818181818,1025,Platinum,2022-02-06,2022,2,Feb,Feb-2022,1,Sunday,5,True,6,28,Q1,2022-Q1,12185.28,2022-02-01,Feb-2022,1,2022-Q1
O00071,2024-06-27,2024-06-30,C0002,P0010,7,103.7,0.0,725.9,108.44,0.1493869679019149,0.0,725.9,617.46,103.7,Medium,3,Fast,2024,6,2,Phones - P0010,Technology,Phones,Technology > Phones,69428.4,11385.94,282,48,1446.425,0.1639954255031082,Customer C0002,Consumer,Central,32646.3,4797.27,24,2022-01-05,2024-12-13,1360.2625,1073,Platinum,2024-06-27,2024,6,Jun,Jun-2024,2,Thursday,26,False,27,30,Q2,2024-Q2,24279.05,2024-06-01,Jun-2024,2,2024-Q2
O00072,2024-12-18,2024-12-19,C0008,P0011,10,268.52,0.3,1879.64,158.6,0.08437785959013427,563.892,2443.532,1721.04,187.964,Large,1,Same Day,2024,12,4,Tables - P0011,Furniture,Tables,Furniture > Tables,42447.25,8383.4,231,39,1088.391025641026,0.1975016049331818,Customer C0008,Home Office,West,28130.13,4939.21,22,2022-03-13,2024-12-18,1278.642272727273,1011,Platinum,2024-12-18,2024,12,Dec,Dec-2024,4,Wednesday,51,False,18,31,Q4,2024-Q4,20222.58,2024-12-01,Dec-2024,4,2024-Q4
O00073,2022-03-13,2022-03-16,C0005,P0004,6,183.71,0.0,1102.26,112.73,0.1022716963329886,0.0,1102.26,989.53,183.71,Medium,3,Fast,2022,3,1,Computers - P0004,Technology,Computers,Technology > Computers,48206.93,8209.68,217,41,1175.778780487805,0.1703008260430606,Customer C0005,Corporate,West,35065.03,6217.92,24,2022-01-08,2024-11-08,1461.042916666667,1035,Platinum,2022-03-13,2022,3,Mar,Mar-2022,1,Sunday,10,True,13,31,Q1,2022-Q1,26939.38,2022-03-01,Mar-2022,1,2022-Q1
O00074,2022-10-26,2022-10-29,C0003,P0002,6,279.9,0.1,1511.46,173.04,0.1144853320630384,151.146,1662.606,1338.42,251.91,Large,3,Fast,2022,10,4,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0003,Consumer,East,29796.56,5838.85,24,2022-01-21,2024-11-17,1241.523333333333,1031,Platinum,2022-10-26,2022,10,Oct,Oct-2022,4,Wednesday,43,False,26,31,Q4,2022-Q4,10177.27,2022-10-01,Oct-2022,4,2022-Q4
O00075,2022-10-07,2022-10-12,C0020,P0018,4,336.79,0.1,1212.44,358.33,0.295544521790769,121.244,1333.684,854.1100000000001,303.11,Medium,5,Fast,2022,10,4,Accessories - P0018,Technology,Accessories,Technology > Accessories,51074.61,8157.67,227,43,1187.781627906977,0.1597206518072287,Customer C0020,Corporate,Central,26169.32,5918.53,14,2022-01-13,2024-12-15,1869.237142857143,1067,Platinum,2022-10-07,2022,10,Oct,Oct-2022,4,Friday,40,False,7,31,Q4,2022-Q4,29956.42,2022-10-01,Oct-2022,4,2022-Q4
O00076,2024-09-09,2024-09-12,C0005,P0019,8,267.99,0.0,2143.92,236.82,0.1104612112392253,0.0,2143.92,1907.1,267.99,Large,3,Fast,2024,9,3,Binders - P0019,Office Supplies,Binders,Office Supplies > Binders,80274.74,13956.47,332,63,1274.202222222222,0.1738588004146759,Customer C0005,Corporate,West,35065.03,6217.92,24,2022-01-08,2024-11-08,1461.042916666667,1035,Platinum,2024-09-09,2024,9,Sep,Sep-2024,3,Monday,37,False,9,30,Q3,2024-Q3,19933.91,2024-09-01,Sep-2024,3,2024-Q3
O00077,2023-06-21,2023-06-25,C0014,P0009,10,64.69,0.3,452.83,85.84,0.1895634123180885,135.849,588.679,366.99,45.283,Small,4,Fast,2023,6,2,Paper - P0009,Office Supplies,Paper,Office Supplies > Paper,62746.06,10597.86,285,51,1230.314901960784,0.1689008042895443,Customer C0014,Corporate,Central,27876.88,6040.190000000001,21,2022-04-16,2024-12-23,1327.470476190476,982,Platinum,2023-06-21,2023,6,Jun,Jun-2023,2,Wednesday,25,False,21,30,Q2,2023-Q2,26164.7,2023-06-01,Jun-2023,2,2023-Q2
O00078,2023-07-29,2023-07-30,C0013,P0010,8,443.67,0.2,2839.49,382.64,0.1347565936136419,567.898,3407.388,2456.85,354.93625,Large,1,Same Day,2023,7,3,Phones - P0010,Technology,Phones,Technology > Phones,69428.4,11385.94,282,48,1446.425,0.1639954255031082,Customer C0013,Consumer,West,33033.09,5206.34,18,2022-01-20,2024-11-22,1835.171666666666,1037,Platinum,2023-07-29,2023,7,Jul,Jul-2023,3,Saturday,30,True,29,31,Q3,2023-Q3,20451.53,2023-07-01,Jul-2023,3,2023-Q3
O00079,2022-09-25,2022-09-26,C0033,P0002,4,187.62,0.3,525.34,137.46,0.261659116001066,157.602,682.942,387.88,131.335,Medium,1,Same Day,2022,9,3,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0033,Consumer,South,25669.18,4020.67,17,2022-01-06,2024-08-05,1509.951764705882,942,Platinum,2022-09-25,2022,9,Sep,Sep-2022,3,Sunday,38,True,25,30,Q3,2022-Q3,15575.2,2022-09-01,Sep-2022,3,2022-Q3
O00080,2023-01-06,2023-01-07,C0024,P0004,3,431.04,0.1,1163.81,285.1,0.2449712581950662,116.381,1280.191,878.7099999999999,387.9366666666667,Medium,1,Same Day,2023,1,1,Computers - P0004,Technology,Computers,Technology > Computers,48206.93,8209.68,217,41,1175.778780487805,0.1703008260430606,Customer C0024,Corporate,South,37772.32,7346.22,23,2022-01-16,2024-12-25,1642.274782608696,1074,Platinum,2023-01-06,2023,1,Jan,Jan-2023,1,Friday,1,False,6,31,Q1,2023-Q1,25068.56,2023-01-01,Jan-2023,1,2023-Q1
O00081,2022-07-16,2022-07-19,C0012,P0017,10,328.18,0.2,2625.44,745.39,0.2839105064293985,525.0880000000001,3150.528,1880.05,262.544,Large,3,Fast,2022,7,3,Phones - P0017,Technology,Phones,Technology > Phones,69565.04000000001,11482.1,285,55,1264.818909090909,0.1650556083918014,Customer C0012,Home Office,Central,19570.71,3476.62,19,2022-02-08,2024-07-27,1030.037368421053,900,Platinum,2022-07-16,2022,7,Jul,Jul-2022,3,Saturday,28,True,16,31,Q3,2022-Q3,23850.65,2022-07-01,Jul-2022,3,2022-Q3
O00082,2023-08-08,2023-08-09,C0030,P0016,7,396.96,0.3,1945.1,392.15,0.2016091717649478,583.53,2528.63,1552.95,277.8714285714286,Large,1,Same Day,2023,8,3,Chairs - P0016,Furniture,Chairs,Furniture > Chairs,79145.34,13159.02,339,53,1493.308301886792,0.1662639897686964,Customer C0030,Consumer,West,34621.95,6690.15,23,2022-04-17,2024-11-29,1505.302173913043,957,Platinum,2023-08-08,2023,8,Aug,Aug-2023,3,Tuesday,32,False,8,31,Q3,2023-Q3,15991.31,2023-08-01,Aug-2023,3,2023-Q3
O00083,2023-01-21,2023-01-25,C0018,P0012,7,24.41,0.1,153.78,43.83,0.2850175575497464,15.378,169.158,109.95,21.96857142857143,Small,4,Fast,2023,1,1,Computers - P0012,Technology,Computers,Technology > Computers,60341.52,10446.23,258,51,1183.167058823529,0.1731184431548957,Customer C0018,Corporate,Central,27322.67,5247.47,24,2022-01-20,2024-09-05,1138.444583333333,959,Platinum,2023-01-21,2023,1,Jan,Jan-2023,1,Saturday,3,True,21,31,Q1,2023-Q1,25068.56,2023-01-01,Jan-2023,1,2023-Q1
O00084,2023-04-09,2023-04-12,C0036,P0018,2,487.36,0.1,877.25,79.13,0.09020233684810487,87.72500000000001,964.975,798.12,438.625,Medium,3,Fast,2023,4,2,Accessories - P0018,Technology,Accessories,Technology > Accessories,51074.61,8157.67,227,43,1187.781627906977,0.1597206518072287,Customer C0036,Corporate,East,51399.27,9523.64,35,2022-01-31,2024-12-29,1468.550571428571,1063,Platinum,2023-04-09,2023,4,Apr,Apr-2023,2,Sunday,14,True,9,30,Q2,2023-Q2,18150.86,2023-04-01,Apr-2023,2,2023-Q2
O00085,2022-07-31,2022-08-01,C0040,P0007,2,283.39,0.1,510.1,82.69,0.1621054695157812,51.01000000000001,561.11,427.41,255.05,Medium,1,Same Day,2022,7,3,Computers - P0007,Technology,Computers,Technology > Computers,75335.8,12068.37,316,60,1255.596666666667,0.1601943564679741,Customer C0040,Home Office,East,11859.39,2126.57,17,2022-05-12,2024-11-05,697.6111764705882,908,Platinum,2022-07-31,2022,7,Jul,Jul-2022,3,Sunday,30,True,31,31,Q3,2022-Q3,23850.65,2022-07-01,Jul-2022,3,2022-Q3
O00086,2022-04-21,2022-04-23,C0025,P0002,7,497.34,0.3,2436.97,555.74,0.2280454827100867,731.0909999999999,3168.061,1881.23,348.1385714285714,Large,2,Same Day,2022,4,2,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0025,Corporate,Central,22250.95,4316.97,17,2022-01-12,2024-12-08,1308.879411764706,1061,Platinum,2022-04-21,2022,4,Apr,Apr-2022,2,Thursday,16,False,21,30,Q2,2022-Q2,11249.15,2022-04-01,Apr-2022,2,2022-Q2
O00087,2023-03-27,2023-03-30,C0038,P0009,4,133.88,0.0,535.52,50.72,0.09471168210337616,0.0,535.52,484.8,133.88,Medium,3,Fast,2023,3,1,Paper - P0009,Office Supplies,Paper,Office Supplies > Paper,62746.06,10597.86,285,51,1230.314901960784,0.1689008042895443,Customer C0038,Home Office,West,21115.18,2703.52,19,2022-01-02,2024-08-20,1111.325263157895,961,Platinum,2023-03-27,2023,3,Mar,Mar-2023,1,Monday,13,False,27,31,Q1,2023-Q1,22272.08,2023-03-01,Mar-2023,1,2023-Q1
O00088,2024-06-05,2024-06-10,C0030,P0003,9,195.91,0.3,1234.23,323.75,0.2623092940537825,370.269,1604.499,910.48,137.1366666666667,Medium,5,Fast,2024,6,2,Chairs - P0003,Furniture,Chairs,Furniture > Chairs,71870.99,12311.31,275,55,1306.745272727273,0.1712973482068356,Customer C0030,Consumer,West,34621.95,6690.15,23,2022-04-17,2024-11-29,1505.302173913043,957,Platinum,2024-06-05,2024,6,Jun,Jun-2024,2,Wednesday,23,False,5,30,Q2,2024-Q2,23652.34,2024-06-01,Jun-2024,2,2024-Q2
O00089,2023-03-07,2023-03-12,C0048,P0002,3,335.65,0.0,1006.95,186.93,0.1856398033666021,0.0,1006.95,820.02,335.65,Medium,5,Fast,2023,3,1,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0048,Home Office,Central,26912.74,5357.68,24,2022-03-02,2024-12-19,1121.364166666667,1023,Platinum,2023-03-07,2023,3,Mar,Mar-2023,1,Tuesday,10,False,7,31,Q1,2023-Q1,22272.08,2023-03-01,Mar-2023,1,2023-Q1
O00090,2022-12-11,2022-12-15,C0040,P0007,2,264.23,0.1,475.61,55.31,0.1162927608755072,47.56100000000001,523.171,420.3,237.805,Small,4,Fast,2022,12,4,Computers - P0007,Technology,Computers,Technology > Computers,75335.8,12068.37,316,60,1255.596666666667,0.1601943564679741,Customer C0040,Home Office,East,11859.39,2126.57,17,2022-05-12,2024-11-05,697.6111764705882,908,Platinum,2022-12-11,2022,12,Dec,Dec-2022,4,Sunday,49,True,11,31,Q4,2022-Q4,26682.89,2022-12-01,Dec-2022,4,2022-Q4
O00091,2024-08-23,2024-08-28,C0026,P0011,5,137.12,0.1,617.04,181.86,0.294729677168417,61.704,678.7439999999999,435.1799999999999,123.408,Medium,5,Fast,2024,8,3,Tables - P0011,Furniture,Tables,Furniture > Tables,42447.25,8383.4,231,39,1088.391025641026,0.1975016049331818,Customer C0026,Corporate,Central,17557.11,3237.56,20,2022-02-15,2024-10-25,877.8555,983,Platinum,2024-08-23,2024,8,Aug,Aug-2024,3,Friday,34,False,23,31,Q3,2024-Q3,20403.4,2024-08-01,Aug-2024,3,2024-Q3
O00092,2023-03-05,2023-03-07,C0006,P0014,3,253.64,0.3,532.64,110.67,0.2077763592670472,159.792,692.432,421.97,177.5466666666667,Medium,2,Same Day,2023,3,1,Computers - P0014,Technology,Computers,Technology > Computers,62081.0,10241.83,323,58,1070.362068965517,0.1649752742384949,Customer C0006,Home Office,South,22445.9,3883.78,22,2022-01-19,2024-12-19,1020.268181818182,1065,Platinum,2023-03-05,2023,3,Mar,Mar-2023,1,Sunday,9,True,5,31,Q1,2023-Q1,11772.09,2023-03-01,Mar-2023,1,2023-Q1
O00093,2023-06-17,2023-06-22,C0003,P0010,10,401.51,0.1,3613.59,763.46,0.2112746603792904,361.359,3974.949,2850.13,361.359,Very Large,5,Fast,2023,6,2,Phones - P0010,Technology,Phones,Technology > Phones,69428.4,11385.94,282,48,1446.425,0.1639954255031082,Customer C0003,Consumer,East,29796.56,5838.85,24,2022-01-21,2024-11-17,1241.523333333333,1031,Platinum,2023-06-17,2023,6,Jun,Jun-2023,2,Saturday,24,True,17,30,Q2,2023-Q2,28953.76,2023-06-01,Jun-2023,2,2023-Q2
O00094,2024-02-24,2024-02-27,C0005,P0020,7,341.08,0.0,2387.56,235.92,0.09881217644792173,0.0,2387.56,2151.64,341.08,Large,3,Fast,2024,2,1,Tables - P0020,Furniture,Tables,Furniture > Tables,80440.95,13946.92,367,59,1363.40593220339,0.17338084644699,Customer C0005,Corporate,West,35065.03,6217.92,24,2022-01-08,2024-11-08,1461.042916666667,1035,Platinum,2024-02-24,2024,2,Feb,Feb-2024,1,Saturday,8,True,24,29,Q1,2024-Q1,22809.52,2024-02-01,Feb-2024,1,2024-Q1
